id,gloss,speaker_code,speaker_role,ambiguous_word,ambiguous_meaning,ambiguous_verb_final_noun
16831154,alright now start with your lines this way,MOT,Mother,line,NA,NA
16831220,keep going with your line,MOT,Mother,line,NA,NA
16831643,let's make the bottom line first,MOT,Mother,line,NA,NA
16831860,that line is too big Alex go this way,MOT,Mother,line,NA,NA
16835050,doo buh doop doop doo making lines,MOT,Mother,line,NA,NA
16835388,it makes nice um curly lines,MOT,Mother,line,NA,NA
16843974,chug chug chug chug chug all along his branch line Thomas goes as fast as he can,MOT,Mother,line,NA,NA
16844726,engine engine number nine going down Chicago line,MOT,Mother,line,NA,NA
16851612,Chicago line,MOT,Mother,line,NA,NA
16857018,there we go now there's an inside line,MOT,Mother,line,NA,NA
16857032,and an outside line,MOT,Mother,line,NA,NA
16858983,Chicago line,MOT,Mother,line,NA,NA
16858998,yeah it's a whole line of trains and cars all in a row,MOT,Mother,line,NA,NA
16867083,engine engine number nine going down Chicago line,MOT,Mother,line,NA,NA
16868928,we'll follow him on our line,MOT,Mother,line,order,follow on
16869726,you took the branch line and went backwards,MOT,Mother,line,NA,NA
16869785,drew a long long line,MOT,Mother,line,geometry,draw
16875432,bzz I can make lines with my light,MOT,Mother,line,NA,NA
16876812,on his branch line,MOT,Mother,line,NA,NA
16894075,if you draw a line underneath an f like right here xxx,MOT,Mother,line,geometry,draw
16894268,xxx can draw the line carefully,MOT,Mother,line,geometry,draw
16897788,sticky pink line,MOT,Mother,line,NA,NA
16900033,xxx we'll put them all in line,MOT,Mother,line,order,put in
16900391,Lily's buffet line,MOT,Mother,line,NA,NA
16904195,it's a thin line between bye bye,MOT,Mother,line,NA,NA
16918933,when Mister Slinger had bus duty Lilly stood in line even though she didn't ride the bus,MOT,Mother,line,order,stand in
16924109,shunted on my own branch line,MOT,Mother,line,NA,NA
16924110,shunted on my own branch line,MOT,Mother,line,NA,NA
16935461,she'd probably pass the test if she were to line that up in the back,OPE,Investigator,line,NA,NA
16938248,no where and if you're born before September first you're on the young side line after September first you end up on the older side,MOT,Mother,line,NA,NA
16940589,and then one day we are at the supermarket and we're on the check out line and she's crying xxx I mean we're like honey,MOT,Mother,line,order,be at
16940984,like butter you'll melt the defensive line and you'll throw the winning,MOT,Mother,line,NA,NA
16943932,Lily had a receding hair line and hardly any hair,MOT,Mother,line,NA,NA
16947639,when Mister Slinger had bus duty Lily stood in line even though she didn't ride the bus,MOT,Mother,line,order,stand in
16947874,line oops dropped one,MOT,Mother,line,NA,NA
16947893,I will line some up straight across,MOT,Mother,line,NA,NA
16956086,you got the whole line,MOT,Mother,line,NA,NA
16959211,if you watch where a line of ants goes you will probably find their nest hole,MOT,Mother,line,order,NA
16960873,like butter you'll melt the defensive line,MOT,Mother,line,NA,NA
16960928,try looking along the line of seaweed that marks the high water level,MOT,Mother,line,NA,NA
16966562,you made a phone line,MOT,Mother,line,NA,NA
16970812,you should have been first in line,MOT,Mother,line,order,be first in
16970824,I was first in line until the little hair ball was born said Scar and he stalked out of the cave,MOT,Mother,line,order,be first in
16975872,xxx okay well the line was busy anyway,MOT,Mother,line,order,NA
16976677,none of the other men wear belts with their pants they button suspenders onto the waist lines of their pants and snap the suspenders over their shoulders,MOT,Mother,line,NA,NA
16977179,actually I'm princess Dot next in line to be queen of the whole ant hill,MOT,Mother,line,NA,NA
16979614,Sarabi and I didn't see you at the presentation of Simba you should have been first in line,MOT,Mother,line,order,be first in
16979629,I was first in line until the little hair ball born and with that Scar stalked out of the cave,MOT,Mother,line,order,be first in
16979809,the scrubbers fall in line dancing side by side,MOT,Mother,line,order,fall in
16979813,everyone turns to the first page of music it is a white page covered with black lines and musical notes,MOT,Mother,line,order,be covered with
16980103,gotta line it up with the other straight edges,MOT,Mother,line,NA,NA
16980611,oh I have a doctor on the other line,MOT,Mother,line,NA,NA
16981792,that's a little line that says her eyes are as blue as the ocean,MOT,Mother,line,NA,NA
16993147,you hafta tell me how the first line goes cus I don't remember,MOT,Mother,line,NA,NA
16993180,um I don't remember the first line,MOT,Mother,line,NA,NA
16993306,oh how did the next line go,MOT,Mother,line,NA,NA
16993403,you should have been first in line,MOT,Mother,line,order,be first in
16993417,I was first in line until that little hair ball was born he said and Scar stalked out of the cave,MOT,Mother,line,order,be first in
17000832,next in line to be queen of the whole,MOT,Mother,line,NA,NA
17013349,it's a line,MOT,Mother,line,NA,NA
17013400,it's a line yeah,MOT,Mother,line,NA,NA
17013424,I have a line too mm,MOT,Mother,line,NA,NA
17013622,I'm gonna line them up for row call Lucy is one Sally is two Asha is three Doggy Woggy is four and Liza is five you have five friends here right now we're missing a couple,MOT,Mother,line,NA,NA
17018278,n a oh nice blue line a i you're writing too you're writing your name m a,MOT,Mother,line,geometry,NA
17036670,well it's a red line I think you were trying to draw a circle,MOT,Mother,line,geometry,be
17037573,a twirly line,MOT,Mother,line,geometry,NA
17037582,like a straight line and a wavy line,MOT,Mother,line,geometry,NA
17037634,blue line,MOT,Mother,line,geometry,NA
17038424,ooh there's a line,MOT,Mother,line,geometry,NA
17038941,that's blue those are just blue lines,MOT,Mother,line,geometry,be
17043742,we had to wait in line at the drugstore do you remember that,MOT,Mother,line,order,wait in
17055942,oh that's a good line,MOT,Mother,line,NA,NA
17058691,she drew a yellow line on the floor next to the table,MOT,Mother,line,geometry,draw
17058706,there's a yellow line on the floor Max said Ruby,MOT,Mother,line,geometry,NA
17058724,you can't step over that line,MOT,Mother,line,geometry,step over
17058792,he crossed over the line,MOT,Mother,line,geometry,cross over
17068462,it's on the train line,MOT,Mother,line,NA,NA
17069141,there are two other cars in line,MOT,Mother,line,order,be in
17069154,this green car is in line at the bank and there's also a red car in line at the bank,MOT,Mother,line,order,be in
17077408,can you just why don't you practice by just putting a clothes+pin on that line,MOT,Mother,line,NA,NA
17085849,well we went to check and see if they were open yet but there were a lot of people in line,MOT,Mother,line,order,be in
17089173,line one,ENV,Environment,line,NA,NA
17089240,line one,ENV,Environment,line,NA,NA
17095946,making some lines,MOT,Mother,line,NA,NA
17097541,hi ah I was calling to find out ah having seen the chocolate web sites is this the right number to make an order on line,MOT,Mother,line,NA,NA
17100163,and now it tells me my camera is not on line,MOT,Mother,line,NA,NA
17109691,it's the phone line or something,MOT,Mother,line,NA,NA
17113719,if you're the store owner you need to line up all the food and everything,MOT,Mother,line,NA,NA
17114929,what's tape line,GRA,Grandmother,line,NA,NA
17116080,that's right you can erase that line you just made,GRA,Grandmother,line,geometry,erase
17119279,line them up and look who's last,MOT,Mother,line,NA,NA
17122473,now it's a line isn't it,MOT,Mother,line,NA,NA
17124071,because sometimes power plants burn oil to make electricity that comes through the electric lines into our house,MOT,Mother,line,NA,NA
17124333,I see snow on those power lines there,MOT,Mother,line,NA,NA
17124487,oh there's the power line,MOT,Mother,line,NA,NA
17129053,because it was like wait in line,MOT,Mother,line,order,wait in
17129139,so we get there at like quarter of seven and we wait in line until like seven no until like eight fifteen,MOT,Mother,line,order,wait in
17130817,says the black line,MOT,Mother,line,NA,NA
17130828,first they draw the lines,MOT,Mother,line,order,draw
17139248,or cross the finish line after everyone else,MOT,Mother,line,geometry,cross
17144840,I'm last in line,TOY,Media,line,order,be last in
17145188,they've got a twenty four hour automated or operator assisted telephone line for questions xxx,FAT,Father,line,NA,NA
17145405,take them all out and line them up,MOT,Mother,line,NA,NA
17148693,xxx some geese went out walking all in a line,MOT,Mother,line,order,walk in
17152250,this happens because the pattern confuses certain cells in your brains that are responsible for interpreting lines and curves,MOT,Mother,line,geometry,interpret
17155448,oh that little line,BRO,Brother,line,NA,NA
17159121,there's a line down in front of the house,FAT,Father,line,NA,NA
17159130,a line,MOT,Mother,line,NA,NA
17159134,mm making lines,MOT,Mother,line,NA,NA
17159138,a line is down in the front of the house,FAT,Father,line,NA,NA
17159152,oh a power line,MOT,Mother,line,NA,NA
17159162,cable line,FAT,Father,line,NA,NA
17159189,there's the circle now make the lines,MOT,Mother,line,NA,NA
17160778,all in a line,MOT,Mother,line,NA,NA
17164708,just try a little harder see line that line up right there,MOT,Mother,line,NA,NA
17170335,that's the best line in this book,MOT,Mother,line,NA,NA
17177608,oh yeah just like they just really need to they just really need to get out you know and get a friend I mean it's that's the bottom line,MOT,Mother,line,NA,NA
17179669,the ground is still wet so mother owl lines the nest with moss and feathers,MOT,Mother,line,NA,NA
17181196,xxx make this lines,MOT,Mother,line,NA,NA
17181221,see these lines,MOT,Mother,line,NA,NA
17181740,know what those lines are,MOT,Mother,line,NA,NA
17185461,now all around the room one big line,MOT,Mother,line,NA,NA
17185525,now all around the room in one big line,MOT,Mother,line,NA,NA
17187273,she taught them to walk in a lines to come when they were called and to keep a safe distance from bikes and scooters and other things with wheels,MOT,Mother,line,order,walk in
17187310,before you could wink an eyelash Jack Kack Clack Mack Nack Quack Pack Quack fell into a line,MOT,Mother,line,order,fall into
17190851,we are here to launch the new rail line through the mountains of Sodor sir Toppenhat announced,MOT,Mother,line,NA,NA
17190976,Thomas was excited about the new rail line,MOT,Mother,line,NA,NA
17191422,soon the trains were rolling through the country+side in a long line,MOT,Mother,line,NA,NA
17191802,the coaches were so excited that Thomas had trouble keeping them in line,MOT,Mother,line,order,keep in
17199721,see the ones that have straight lines like this,MOT,Mother,line,NA,NA
17199738,ones that have straight lines,MOT,Mother,line,NA,NA
17206769,how can you line the leaves up,MOT,Mother,line,NA,NA
17210997,xxx line caboose,MOT,Mother,line,NA,NA
17219790,this is the Sodor line caboose and the caboose is on the back right,MOT,Mother,line,NA,NA
17232599,now all around the room in one big line,MOT,Mother,line,NA,NA
17236889,so if you line it up so that when this goes on it goes on the heel,MOT,Mother,line,NA,NA
